new_index,nearest_index,distance,reference_date,infer_date
1845,1845,1.77345595096958e-07,2018-04-27,2018-04-20
1846,1846,2.6116047209084064e-07,2018-04-30,2018-04-23
1847,1847,2.234027507437242e-07,2018-05-02,2018-04-24
1848,1848,2.3343175897113872e-07,2018-05-03,2018-04-25
1849,1849,7.822885476926855e-08,2018-05-04,2018-04-26
1850,1850,2.178694671401096e-07,2018-05-07,2018-04-27
1851,1851,9.262163168054497e-08,2018-05-08,2018-04-30
1852,1852,8.638880652758784e-08,2018-05-09,2018-05-02
1853,1853,7.406716944881191e-08,2018-05-10,2018-05-03
1854,1854,1.0532818554664129e-07,2018-05-11,2018-05-04
1855,1855,9.192454626790608e-08,2018-05-14,2018-05-07
1856,1856,6.785984557944336e-08,2018-05-15,2018-05-08
1857,1857,1.4094460627421238e-07,2018-05-16,2018-05-09
1858,1858,7.565316493048971e-08,2018-05-17,2018-05-10
1859,1859,9.781032525570603e-08,2018-05-18,2018-05-11
1860,1860,1.2409886623427385e-07,2018-05-21,2018-05-14
1861,1861,1.280936025080185e-07,2018-05-22,2018-05-15
1862,1862,8.234481242579231e-08,2018-05-23,2018-05-16
1863,1863,1.4157548285410035e-07,2018-05-24,2018-05-17
1864,1864,8.035965281280003e-08,2018-05-25,2018-05-18
1865,1865,8.35342309844847e-08,2018-05-28,2018-05-21
1866,1866,7.748326364299455e-08,2018-05-29,2018-05-22
1867,1867,1.1788214576211286e-07,2018-05-30,2018-05-23
1868,1868,1.1492634958507683e-07,2018-05-31,2018-05-24
1869,1869,9.598571875895799e-08,2018-06-01,2018-05-25
1870,1870,8.085510839373296e-08,2018-06-04,2018-05-28
1871,1871,6.242356532958347e-08,2018-06-05,2018-05-29
1872,1872,8.399957572796362e-08,2018-06-06,2018-05-30
1873,1873,6.735822625979261e-08,2018-06-07,2018-05-31
1874,1874,7.247881346244463e-08,2018-06-08,2018-06-01
1875,1875,7.990725043521889e-08,2018-06-11,2018-06-04
1876,1876,5.444256177696396e-08,2018-06-12,2018-06-05
1877,1877,8.345230313969398e-08,2018-06-13,2018-06-06
1878,1878,8.668849474343535e-08,2018-06-14,2018-06-07
1879,1879,5.371009388217766e-08,2018-06-15,2018-06-08
1880,1880,6.799754922312133e-08,2018-06-19,2018-06-11
1881,1881,6.22815671471092e-08,2018-06-20,2018-06-12
1882,1882,6.943421540771859e-08,2018-06-21,2018-06-13
1883,1883,1.3487169396554386e-07,2018-06-22,2018-06-14
1884,1884,1.9571701131946278e-07,2018-06-25,2018-06-15
1885,1885,8.086128861401012e-08,2018-06-26,2018-06-19
1886,1886,8.54276918233977e-08,2018-06-27,2018-06-20
1887,1887,1.3686658196596349e-07,2018-06-28,2018-06-21
1888,1888,8.480494538826391e-08,2018-06-29,2018-06-22
1889,1889,8.85528412979798e-08,2018-07-02,2018-06-25
1890,1890,2.2267482957058894e-07,2018-07-03,2018-06-26
1891,1891,9.740030750801616e-08,2018-07-04,2018-06-27
1892,1892,1.0957261936634124e-07,2018-07-05,2018-06-28
1893,1893,7.609994155194636e-08,2018-07-06,2018-06-29
1894,1894,1.3902799069193773e-07,2018-07-09,2018-07-02
1895,1895,1.4133344047896737e-07,2018-07-10,2018-07-03
1896,1896,1.073042260107294e-07,2018-07-11,2018-07-04
1897,1897,1.0002994658056406e-07,2018-07-12,2018-07-05
1898,1898,1.1631685134452805e-07,2018-07-13,2018-07-06
1899,1899,1.9186035334143272e-07,2018-07-16,2018-07-09
1900,1900,1.6706912622236024e-07,2018-07-17,2018-07-10
1901,1901,6.774464032290301e-08,2018-07-18,2018-07-11
1902,1902,1.6166396268843908e-07,2018-07-19,2018-07-12
1903,1903,7.85187951053049e-08,2018-07-20,2018-07-13
1904,1904,1.1924888336714551e-07,2018-07-23,2018-07-16
1905,1905,6.519181152708444e-08,2018-07-24,2018-07-17
1906,1906,5.41220724817977e-08,2018-07-25,2018-07-18
1907,1907,7.032475587133432e-08,2018-07-26,2018-07-19
1908,1908,5.6979148678693385e-08,2018-07-27,2018-07-20
1909,1909,8.88638976466909e-08,2018-07-30,2018-07-23
1910,1910,7.841498052864599e-08,2018-07-31,2018-07-24
1911,1911,1.280894778117259e-07,2018-08-01,2018-07-25
1912,1912,1.0575095293281244e-07,2018-08-02,2018-07-26
1913,1913,1.1714665004105628e-07,2018-08-03,2018-07-27
1914,1914,6.579371970728176e-08,2018-08-06,2018-07-30
1915,1915,6.242055553299289e-08,2018-08-07,2018-07-31
1916,1916,1.0815740055284799e-07,2018-08-08,2018-08-01
1917,1917,4.285568982964693e-08,2018-08-09,2018-08-02
1918,1918,1.283518863106958e-07,2018-08-10,2018-08-03
1919,1919,5.3403712492400535e-08,2018-08-13,2018-08-06
1920,1920,8.217880484836181e-08,2018-08-14,2018-08-07
1921,1921,1.2641213630929424e-07,2018-08-15,2018-08-08
1922,1922,1.3612235295462991e-07,2018-08-16,2018-08-09
1923,1923,8.145071601023972e-08,2018-08-17,2018-08-10
1924,1924,7.042053737856655e-08,2018-08-20,2018-08-13
1925,1925,1.378853406416264e-07,2018-08-21,2018-08-14
1926,1926,7.751194269924024e-08,2018-08-22,2018-08-15
1927,1927,2.3009245534294064e-07,2018-08-23,2018-08-16
1928,1928,1.524744560572742e-07,2018-08-24,2018-08-17
1929,1929,9.506326930923806e-08,2018-08-27,2018-08-20
1930,1930,8.762424930584297e-08,2018-08-28,2018-08-21
1931,1931,2.0570898286091817e-07,2018-08-29,2018-08-22
1932,1932,5.150818168216628e-08,2018-08-30,2018-08-23
1933,1933,2.5858762890785316e-07,2018-08-31,2018-08-24
1934,1934,1.0336321971261902e-07,2018-09-03,2018-08-27
1935,1935,2.952336856874245e-07,2018-09-04,2018-08-28
1936,1936,1.0245497928165738e-07,2018-09-05,2018-08-29
1937,1937,1.9983416293321108e-07,2018-09-06,2018-08-30
1938,1938,1.1340363864140839e-07,2018-09-07,2018-08-31
1939,1939,1.1606914411603368e-07,2018-09-10,2018-09-03
1940,1940,2.0902047218808956e-07,2018-09-11,2018-09-04
1941,1941,4.032545160921606e-07,2018-09-12,2018-09-05
1942,1942,3.5292440298457696e-07,2018-09-13,2018-09-06
1943,1943,3.2779225042818236e-07,2018-09-14,2018-09-07
1944,1944,3.0747459198640874e-07,2018-09-17,2018-09-10
1945,1945,8.483770194448395e-08,2018-09-18,2018-09-11
1946,1946,5.035943113193199e-07,2018-09-19,2018-09-12
1947,1947,8.106783579553989e-08,2018-09-20,2018-09-13
1948,1948,2.6419803715144655e-07,2018-09-21,2018-09-14
1949,1949,3.180641795266247e-07,2018-09-25,2018-09-17
1950,1950,1.6173172556765916e-07,2018-09-26,2018-09-18
1951,1951,2.3832320212767275e-07,2018-09-27,2018-09-19
1952,1952,6.592741729810924e-08,2018-09-28,2018-09-20
1953,1953,9.197645492628289e-08,2018-10-01,2018-09-21
1954,1954,1.1556422031661397e-07,2018-10-02,2018-09-25
1955,1955,1.3945769820154884e-07,2018-10-03,2018-09-26
1956,1956,2.944944563136916e-07,2018-10-04,2018-09-27
1957,1957,1.4311126451027678e-07,2018-10-05,2018-09-28
1958,1958,4.894883641727587e-08,2018-10-08,2018-10-01
1959,1959,3.639954947346874e-07,2018-10-09,2018-10-02
1960,1960,2.909696423797435e-07,2018-10-11,2018-10-03
1961,1961,4.716441703776907e-07,2018-10-12,2018-10-04
1962,1962,4.5868812995566876e-07,2018-10-15,2018-10-05
1963,1963,1.498669933540448e-07,2018-10-16,2018-10-08
1964,1964,5.080605156794649e-07,2018-10-17,2018-10-09
1965,1965,5.047028661917986e-07,2018-10-26,2018-10-11
1966,1966,1.543970429243625e-07,2018-10-29,2018-10-12
1967,1967,3.031231551124451e-07,2018-10-30,2018-10-15
1968,1968,4.616364921074337e-07,2018-10-31,2018-10-16
1969,1969,2.2299620863743928e-07,2018-11-01,2018-10-17
1970,1970,3.245106023288182e-07,2018-11-02,2018-10-26
1971,1971,2.299152860654127e-07,2018-11-05,2018-10-29
1972,1972,2.387288248374457e-07,2018-11-06,2018-10-30
1973,1973,1.9775640027060824e-07,2018-11-07,2018-10-31
1974,1974,2.295494494124773e-07,2018-11-08,2018-11-01
1975,1975,2.1894389893782726e-07,2018-11-09,2018-11-02
1976,1976,1.936821894628085e-07,2018-11-12,2018-11-05
1977,1977,7.697414565075935e-08,2018-11-13,2018-11-06
1978,1978,1.3520632606617637e-07,2018-11-14,2018-11-07
1979,1979,4.3158930612394293e-07,2018-11-15,2018-11-08
1980,1980,5.403054064925023e-07,2018-11-16,2018-11-09
1981,1981,1.8623633236560392e-07,2018-11-19,2018-11-12
1982,1982,2.4514378578764763e-07,2018-11-20,2018-11-13
1983,1983,4.0941845978868576e-07,2018-11-21,2018-11-14
1984,1984,3.3965827884371196e-07,2018-11-22,2018-11-15
1985,1985,2.0562553612220113e-07,2018-11-23,2018-11-16
1986,1986,2.9454875524936135e-07,2018-11-26,2018-11-19
1987,1987,4.808956928482144e-07,2018-11-27,2018-11-20
1988,1988,5.998584081901844e-07,2018-11-28,2018-11-21
1989,1989,5.283953285514278e-07,2018-11-29,2018-11-22
1990,1990,4.2395899380474434e-07,2018-11-30,2018-11-23
1991,1991,6.073658957973598e-07,2018-12-03,2018-11-26
1992,1992,4.114297379704115e-07,2018-12-04,2018-11-27
1993,1993,6.020651114736286e-07,2018-12-05,2018-11-28
1994,1994,3.7325231903680213e-07,2018-12-06,2018-11-29
1995,1995,5.843763006863593e-07,2018-12-07,2018-11-30
1996,1996,1.440120284642292e-07,2018-12-10,2018-12-03
1997,1997,4.794560336213484e-07,2018-12-11,2018-12-04
1998,1998,5.076751175743813e-07,2018-12-12,2018-12-05
1999,1999,3.0907414391515154e-07,2018-12-13,2018-12-06
2000,2000,4.918996788700054e-07,2018-12-14,2018-12-07
2001,2001,4.09389184551761e-07,2018-12-17,2018-12-10
2002,2002,4.825439736836764e-07,2018-12-18,2018-12-11
2003,2003,4.789063485857651e-07,2018-12-19,2018-12-12
2004,2004,4.976865030429706e-07,2018-12-20,2018-12-13
2005,2005,4.86314855807184e-07,2018-12-21,2018-12-14
2006,2006,2.0987604553648727e-07,2018-12-22,2018-12-17
2007,2007,3.0261967276331107e-07,2018-12-24,2018-12-18
2008,2008,4.571753409538648e-07,2018-12-25,2018-12-19
2009,2009,7.31390633059983e-08,2018-12-26,2018-12-20
2010,2010,5.131059291239167e-07,2018-12-27,2018-12-21
2011,2011,3.323711834914665e-07,2018-12-28,2018-12-22
2012,2012,6.112456141607404e-07,2019-01-02,2018-12-24
2013,2013,4.411542962150256e-07,2019-01-03,2018-12-25
2014,2014,3.331626231508506e-07,2019-01-04,2018-12-26
2015,2015,2.48164246705085e-07,2019-01-07,2018-12-27
2016,2016,6.032812037758037e-07,2019-01-08,2018-12-28
2017,2017,6.587561054025847e-07,2019-01-09,2019-01-02
2018,2018,4.832154501692977e-07,2019-01-10,2019-01-03
2019,2019,4.507509510345346e-07,2019-01-11,2019-01-04
2020,2020,2.7237176231996546e-07,2019-01-14,2019-01-07
2021,2021,3.571795415349976e-07,2019-01-15,2019-01-08
2022,2022,3.62697612171557e-07,2019-01-16,2019-01-09
2023,2023,6.059937735381798e-07,2019-01-17,2019-01-10
2024,2024,2.8492331077000883e-07,2019-01-18,2019-01-11
2025,2025,3.7409180660461013e-07,2019-01-21,2019-01-14
2026,2026,3.015595933655448e-07,2019-01-22,2019-01-15
2027,2027,3.1213218361502274e-07,2019-01-23,2019-01-16
2028,2028,2.4943073626223044e-07,2019-01-24,2019-01-17
2029,2029,2.3300719092964515e-07,2019-01-25,2019-01-18
2030,2030,4.613435159097019e-07,2019-01-28,2019-01-21
2031,2031,3.867221457620196e-07,2019-01-29,2019-01-22
2032,2032,5.906309013656374e-07,2019-01-30,2019-01-23
2033,2033,5.722994288111361e-07,2019-02-11,2019-01-24
2034,2034,3.5494477810420527e-07,2019-02-12,2019-01-25
2035,2035,2.5243475984079603e-07,2019-02-13,2019-01-28
2036,2036,5.244976719695678e-07,2019-02-14,2019-01-29
2037,2037,2.3230508979778708e-07,2019-02-15,2019-01-30
2038,2038,2.573172618805541e-07,2019-02-18,2019-02-11
2039,2039,6.289668715813573e-07,2019-02-19,2019-02-12
2040,2040,4.481811473796844e-07,2019-02-20,2019-02-13
2041,2041,2.6116667795486995e-07,2019-02-21,2019-02-14
2042,2042,2.3446644210117707e-07,2019-02-22,2019-02-15
2043,2043,2.750506282475195e-07,2019-02-25,2019-02-18
2044,2044,1.965370824142388e-07,2019-02-26,2019-02-19
2045,2045,1.1350332301713609e-07,2019-02-27,2019-02-20
2046,2046,3.3370481606210443e-07,2019-03-04,2019-02-21
2047,2047,4.2742060010688667e-07,2019-03-05,2019-02-22
2048,2048,4.478943923708539e-07,2019-03-06,2019-02-25
2049,2049,4.920825648638128e-07,2019-03-07,2019-02-26
2050,2050,4.996648459697696e-07,2019-03-08,2019-02-27
2051,2051,2.8834745834999724e-07,2019-03-11,2019-03-04
2052,2052,5.079523744768665e-07,2019-03-12,2019-03-05
2053,2053,5.586051003610049e-07,2019-03-13,2019-03-06
2054,2054,1.641331332615014e-07,2019-03-14,2019-03-07
2055,2055,2.2080631722553339e-07,2019-03-15,2019-03-08
2056,2056,3.266291806440991e-07,2019-03-18,2019-03-11
2057,2057,5.650166093793084e-07,2019-03-19,2019-03-12
2058,2058,5.840028492360718e-07,2019-03-20,2019-03-13
2059,2059,2.7231437737704425e-07,2019-03-21,2019-03-14
2060,2060,4.5747591878860393e-07,2019-03-22,2019-03-15
2061,2061,3.490841850678252e-07,2019-03-25,2019-03-18
2062,2062,2.5020735474616006e-07,2019-03-26,2019-03-19
2063,2063,3.660819309162802e-07,2019-03-27,2019-03-20
2064,2064,2.5975141402724013e-07,2019-03-28,2019-03-21
2065,2065,5.202790514147929e-07,2019-03-29,2019-03-22
2066,2066,3.598818200041101e-07,2019-04-01,2019-03-25
2067,2067,3.076539690318403e-07,2019-04-02,2019-03-26
2068,2068,1.960731431603271e-07,2019-04-03,2019-03-27
2069,2069,5.6997997119127085e-08,2019-04-08,2019-03-28
2070,2070,2.2001379035578323e-07,2019-04-09,2019-03-29
2071,2071,1.9481794478221822e-07,2019-04-10,2019-04-01
2072,2072,1.9357309519850319e-07,2019-04-11,2019-04-02
2073,2073,2.0301304644934563e-07,2019-04-12,2019-04-03
2074,2074,1.2264088476330387e-07,2019-04-15,2019-04-08
2075,2075,7.953487982108596e-08,2019-04-16,2019-04-09
2076,2076,5.59783316128489e-08,2019-04-17,2019-04-10
2077,2077,4.935258685336534e-08,2019-04-18,2019-04-11
2078,2078,7.034364832785111e-08,2019-04-19,2019-04-12
2079,2079,9.34993565905757e-08,2019-04-22,2019-04-15
2080,2080,7.747740540714493e-08,2019-04-23,2019-04-16
2081,2081,6.649825906223337e-08,2019-04-24,2019-04-17
2082,2082,3.780614440726796e-08,2019-04-25,2019-04-18
2083,2083,2.6711688558800742e-08,2019-04-26,2019-04-19
2084,2084,4.73490867110042e-08,2019-04-29,2019-04-22
2085,2085,6.469361889288006e-08,2019-04-30,2019-04-23
2086,2086,4.412705743177919e-08,2019-05-02,2019-04-24
2087,2087,1.1621158263864732e-07,2019-05-03,2019-04-25
2088,2088,6.830702255111985e-08,2019-05-06,2019-04-26
2089,2089,5.333653745062515e-08,2019-05-07,2019-04-29
2090,2090,9.414119949429714e-08,2019-05-08,2019-04-30
2091,2091,6.809530568378894e-08,2019-05-09,2019-05-02
2092,2092,8.146105430962572e-08,2019-05-10,2019-05-03
2093,2093,4.8482192831358575e-08,2019-05-13,2019-05-06
2094,2094,5.91258567745714e-08,2019-05-14,2019-05-07
2095,2095,1.1981176824407815e-07,2019-05-15,2019-05-08
2096,2096,8.144892993267394e-08,2019-05-16,2019-05-09
2097,2097,7.839584933031465e-08,2019-05-17,2019-05-10
2098,2098,2.2481032956131668e-07,2019-05-20,2019-05-13
2099,2099,2.676884672429047e-07,2019-05-21,2019-05-14
2100,2100,2.6678179307359393e-07,2019-05-22,2019-05-15
2101,2101,3.278873562199075e-07,2019-05-23,2019-05-16
2102,2102,3.5898274160942204e-07,2019-05-24,2019-05-17
2103,2103,3.2289483375285083e-07,2019-05-27,2019-05-20
2104,2104,5.154976960169632e-07,2019-05-28,2019-05-21
2105,2105,2.4333421659365563e-07,2019-05-29,2019-05-22
2106,2106,1.1482878150081481e-07,2019-05-30,2019-05-23
2107,2107,2.217355348273858e-07,2019-05-31,2019-05-24
2108,2108,2.7413758990311254e-07,2019-06-03,2019-05-27
2109,2109,2.1762303762591406e-07,2019-06-04,2019-05-28
2110,2110,4.642792169716485e-07,2019-06-05,2019-05-29
2111,2111,5.304131400662755e-07,2019-06-06,2019-05-30
2112,2112,3.2516470194602504e-07,2019-06-10,2019-05-31
2113,2113,5.718081703967172e-07,2019-06-11,2019-06-03
2114,2114,4.407973023382089e-07,2019-06-12,2019-06-04
2115,2115,3.5813517780400445e-07,2019-06-13,2019-06-05
2116,2116,4.0445332259382767e-07,2019-06-14,2019-06-06
2117,2117,4.5702092635512293e-07,2019-06-17,2019-06-10
2118,2118,1.6593714004147229e-07,2019-06-18,2019-06-11
2119,2119,1.1317041704965939e-07,2019-06-19,2019-06-12
2120,2120,2.208375051411284e-07,2019-06-20,2019-06-13
2121,2121,2.339862868978967e-07,2019-06-21,2019-06-14
2122,2122,1.339287665495664e-07,2019-06-24,2019-06-17
2123,2123,2.4462048276340584e-07,2019-06-25,2019-06-18
2124,2124,5.738293247596655e-08,2019-06-26,2019-06-19
2125,2125,7.715685315581592e-08,2019-06-27,2019-06-20
2126,2126,2.4040198243937415e-07,2019-06-28,2019-06-21
2127,2127,2.519112495292949e-07,2019-07-01,2019-06-24
2128,2128,7.748885727269572e-08,2019-07-02,2019-06-25
2129,2129,1.400494353499104e-07,2019-07-03,2019-06-26
2130,2130,2.74236916835836e-07,2019-07-04,2019-06-27
2131,2131,1.4996736449453622e-07,2019-07-05,2019-06-28
2132,2132,8.476595683451209e-08,2019-07-08,2019-07-01
2133,2133,1.941416270711693e-07,2019-07-09,2019-07-02
2134,2134,1.0591125853695462e-07,2019-07-10,2019-07-03
2135,2135,1.572863285934887e-07,2019-07-11,2019-07-04
2136,2136,2.852074782493838e-07,2019-07-12,2019-07-05
2137,2137,1.7266052678013096e-07,2019-07-15,2019-07-08
2138,2138,8.31347142587931e-08,2019-07-16,2019-07-09
2139,2139,1.7321952075741706e-07,2019-07-17,2019-07-10
2140,2140,8.70197437760059e-08,2019-07-18,2019-07-11
2141,2141,1.2075233198822088e-07,2019-07-19,2019-07-12
2142,2142,1.0554621096448168e-07,2019-07-22,2019-07-15
2143,2143,7.018821042569564e-08,2019-07-23,2019-07-16
2144,2144,1.6166771631915708e-07,2019-07-24,2019-07-17
2145,2145,2.413465389306615e-07,2019-07-25,2019-07-18
2146,2146,8.21008941048026e-08,2019-07-26,2019-07-19
2147,2147,8.829822455761461e-08,2019-07-29,2019-07-22
2148,2148,2.0377573812059413e-07,2019-07-30,2019-07-23
2149,2149,1.193464700791917e-07,2019-07-31,2019-07-24
2150,2150,2.3936533312792407e-07,2019-08-01,2019-07-25
2151,2151,1.5317601544140287e-07,2019-08-02,2019-07-26
2152,2152,2.4765232346777816e-07,2019-08-05,2019-07-29
2153,2153,1.7991787925074364e-07,2019-08-06,2019-07-30
2154,2154,2.4024725019805264e-07,2019-08-07,2019-07-31
2155,2155,2.0647438580355328e-07,2019-08-08,2019-08-01
2156,2156,1.55805337289369e-07,2019-08-12,2019-08-02
2157,2157,4.981895918020786e-07,2019-08-13,2019-08-05
2158,2158,5.968229030176362e-07,2019-08-14,2019-08-06
2159,2159,6.731905056814695e-07,2019-08-15,2019-08-07
2160,2160,4.6190305335487847e-07,2019-08-16,2019-08-08
2161,2161,4.031318659853871e-07,2019-08-19,2019-08-12
2162,2162,3.1131417873210314e-07,2019-08-20,2019-08-13
2163,2163,4.733518582438779e-07,2019-08-21,2019-08-14
2164,2164,2.898548849305811e-07,2019-08-22,2019-08-15
2165,2165,3.274726134313046e-07,2019-08-23,2019-08-16
2166,2166,2.3181233357953687e-07,2019-08-26,2019-08-19
2167,2167,6.082961597813704e-07,2019-08-27,2019-08-20
2168,2168,5.740024520225559e-07,2019-08-28,2019-08-21
2169,2169,2.051460818352142e-07,2019-08-29,2019-08-22
2170,2170,4.111500945048104e-07,2019-08-30,2019-08-23
2171,2171,2.8342206385044204e-07,2019-09-02,2019-08-26
2172,2172,4.5825905043052416e-07,2019-09-03,2019-08-27
2173,2173,4.773769329706298e-07,2019-09-04,2019-08-28
2174,2174,2.2295223064178417e-07,2019-09-05,2019-08-29
2175,2175,2.6018258638793384e-07,2019-09-06,2019-08-30
2176,2176,1.7736969958439365e-07,2019-09-09,2019-09-02
2177,2177,2.1111434046319238e-07,2019-09-10,2019-09-03
2178,2178,6.192246685191531e-08,2019-09-11,2019-09-04
2179,2179,1.4450428069211016e-07,2019-09-12,2019-09-05
2180,2180,2.340749166976253e-07,2019-09-16,2019-09-06
2181,2181,1.3754679609802454e-07,2019-09-17,2019-09-09
2182,2182,1.9092187759335825e-07,2019-09-18,2019-09-10
2183,2183,1.6263764492565913e-07,2019-09-19,2019-09-11
2184,2184,1.2386332489198068e-07,2019-09-20,2019-09-12
2185,2185,3.330583670453093e-07,2019-09-23,2019-09-16
2186,2186,4.2217109071800914e-07,2019-09-24,2019-09-17
2187,2187,3.6506636842058805e-07,2019-09-25,2019-09-18
2188,2188,2.1733097872350145e-07,2019-09-26,2019-09-19
2189,2189,2.073903069554715e-07,2019-09-27,2019-09-20
2190,2190,1.6555634043763743e-07,2019-10-01,2019-09-23
2191,2191,4.4550829624748475e-07,2019-10-02,2019-09-24
2192,2192,2.5800871537015426e-07,2019-10-03,2019-09-25
2193,2193,4.3939561477992443e-07,2019-10-04,2019-09-26
2194,2194,5.163712413773039e-07,2019-10-07,2019-09-27
2195,2195,2.84276399179008e-07,2019-10-08,2019-10-01
2196,2196,3.0101813340909466e-07,2019-10-09,2019-10-02
2197,2197,5.372434224445647e-07,2019-10-14,2019-10-03
2198,2198,3.0756555138813247e-07,2019-10-15,2019-10-04
2199,2199,1.7907340085014455e-07,2019-10-16,2019-10-07
2200,2200,3.103818705837038e-07,2019-10-17,2019-10-08
2201,2201,5.474837848756825e-08,2019-10-18,2019-10-09
2202,2202,1.1352266797510093e-07,2019-10-21,2019-10-14
2203,2203,1.6003961729253208e-07,2019-10-22,2019-10-15
2204,2204,9.863174750923237e-08,2019-10-23,2019-10-16
2205,2205,1.5540087516982317e-07,2019-10-24,2019-10-17
2206,2206,8.132386937345742e-08,2019-10-25,2019-10-18
2207,2207,1.4847630857439445e-07,2019-10-28,2019-10-21
2208,2208,2.4299724634543227e-07,2019-10-29,2019-10-22
2209,2209,1.214931737128448e-07,2019-10-30,2019-10-23
2210,2210,1.600235817432223e-07,2019-10-31,2019-10-24
2211,2211,2.6530723568128825e-07,2019-11-01,2019-10-25
2212,2212,8.247710033165437e-08,2019-11-04,2019-10-28
2213,2213,6.674817836982578e-08,2019-11-05,2019-10-29
2214,2214,1.6441288865085074e-07,2019-11-06,2019-10-30
2215,2215,1.9958277094861285e-07,2019-11-07,2019-10-31
2216,2216,1.6663901955175234e-07,2019-11-08,2019-11-01
2217,2217,5.989652727964986e-08,2019-11-11,2019-11-04
2218,2218,6.566289033620656e-08,2019-11-12,2019-11-05
2219,2219,4.753789746023793e-08,2019-11-13,2019-11-06
2220,2220,5.060182415333493e-08,2019-11-14,2019-11-07
2221,2221,2.3606501185999033e-07,2019-11-15,2019-11-08
2222,2222,3.624597285549745e-08,2019-11-18,2019-11-11
2223,2223,3.8258802491926066e-08,2019-11-19,2019-11-12
2224,2224,5.463436935820596e-08,2019-11-20,2019-11-13
2225,2225,4.9569872928885346e-08,2019-11-21,2019-11-14
2226,2226,2.965502919289511e-08,2019-11-22,2019-11-15
2227,2227,5.82285874147163e-08,2019-11-25,2019-11-18
2228,2228,6.85529024632955e-08,2019-11-26,2019-11-19
2229,2229,3.6297652947290136e-08,2019-11-27,2019-11-20
2230,2230,4.6589778311474526e-08,2019-11-28,2019-11-21
2231,2231,3.090986068123286e-08,2019-11-29,2019-11-22
2232,2232,1.2983436729669656e-08,2019-12-02,2019-11-25
2233,2233,8.233157205932768e-08,2019-12-03,2019-11-26
2234,2234,5.824762141280502e-08,2019-12-04,2019-11-27
2235,2235,6.709605575034352e-08,2019-12-05,2019-11-28
2236,2236,5.428395240735075e-08,2019-12-06,2019-11-29
2237,2237,7.042256673995175e-08,2019-12-09,2019-12-02
2238,2238,6.012257446032177e-08,2019-12-10,2019-12-03
2239,2239,4.470713092086774e-08,2019-12-11,2019-12-04
2240,2240,5.715916308089489e-08,2019-12-12,2019-12-05
2241,2241,4.9629932834798906e-08,2019-12-13,2019-12-06
2242,2242,6.010084266394356e-08,2019-12-16,2019-12-09
2243,2243,5.543996505296647e-08,2019-12-17,2019-12-10
2244,2244,6.562434272946418e-08,2019-12-18,2019-12-11
2245,2245,4.411360588700778e-08,2019-12-19,2019-12-12
2246,2246,8.614363253488114e-08,2019-12-20,2019-12-13
2247,2247,7.215826118629596e-08,2019-12-23,2019-12-16
2248,2248,6.84632339659003e-08,2019-12-24,2019-12-17
2249,2249,9.316243177242963e-08,2019-12-25,2019-12-18
2250,2250,6.715377901024251e-08,2019-12-26,2019-12-19
2251,2251,7.569865299592759e-08,2019-12-27,2019-12-20
2252,2252,1.1471782087318136e-07,2019-12-30,2019-12-23
2253,2253,4.3499435830136236e-08,2019-12-31,2019-12-24
2254,2254,3.487265472809371e-08,2020-01-02,2019-12-25
2255,2255,4.448660878063777e-08,2020-01-03,2019-12-26
2256,2256,2.8817139813388733e-08,2020-01-06,2019-12-27
2257,2257,1.0031801435158486e-07,2020-01-07,2019-12-30
2258,2258,5.618470548566671e-08,2020-01-08,2019-12-31
2259,2259,7.396828224184094e-08,2020-01-09,2020-01-02
2260,2260,6.742601179955251e-08,2020-01-10,2020-01-03
2261,2261,3.2360599814123853e-08,2020-01-13,2020-01-06
2262,2262,5.375188251162717e-08,2020-01-14,2020-01-07
2263,2263,8.310056944182882e-08,2020-01-15,2020-01-08
2264,2264,5.060162847461527e-08,2020-01-16,2020-01-09
2265,2265,5.9397252309759744e-08,2020-01-17,2020-01-10
2266,2266,9.835982966796522e-08,2020-01-20,2020-01-13
2267,2267,3.978304264748317e-08,2020-01-30,2020-01-14
2268,2268,1.2131522987431218e-07,2020-01-31,2020-01-15
2269,2269,1.164943996436339e-07,2020-02-03,2020-01-16
2270,2270,1.0156585036231297e-07,2020-02-04,2020-01-17
2271,2271,7.571535264761975e-08,2020-02-05,2020-01-20
2272,2272,6.73231367674174e-08,2020-02-06,2020-01-30
2273,2273,1.2078318169035056e-07,2020-02-07,2020-01-31
2274,2274,1.2219006997166828e-07,2020-02-10,2020-02-03
2275,2275,1.0455956093395357e-07,2020-02-11,2020-02-04
2276,2276,1.0600382725738926e-07,2020-02-12,2020-02-05
2277,2277,6.632150858804008e-08,2020-02-13,2020-02-06
2278,2278,7.779405068090542e-08,2020-02-14,2020-02-07
2279,2279,9.725580830563588e-08,2020-02-17,2020-02-10
2280,2280,9.84032719553786e-08,2020-02-18,2020-02-11
2281,2281,6.740054470732739e-08,2020-02-19,2020-02-12
2282,2282,6.978280899029445e-08,2020-02-20,2020-02-13
2283,2283,6.684011349838885e-08,2020-02-21,2020-02-14
2284,2284,1.6764024513509575e-07,2020-02-24,2020-02-17
2285,2285,9.697786345615677e-08,2020-02-25,2020-02-18
2286,2286,1.337837359282955e-07,2020-02-26,2020-02-19
2287,2287,8.389329214577822e-08,2020-02-27,2020-02-20
2288,2288,9.619844119828696e-08,2020-03-02,2020-02-21
2289,2289,7.433289188847362e-08,2020-03-03,2020-02-24
