日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,SMA_5,SMA_20,SMA_60,SMA_50,SMA_200,EMA_5,EMA_20,RSI,MACD,MACD_signal,MACD_hist,Support_Level,Resistance_Level,returns,volatility
2015-05-28,"55,443,809","5,453,226,906",98.3,98.9,98.0,98.3,+0.90,"18,925",97.3,94.97,92.62166666666668,93.616,93.9545,97.4831760082304,95.6135953697944,65.4977832091763,1.386855655615733,1.1350061372749594,0.2518495183407736,93.616,94.97,0.00924024640657084,0.01167909762840393
2015-05-29,"86,602,128","8,568,091,928",98.7,99.3,98.3,99.1,+0.80,"18,226",97.82,95.325,92.835,93.852,93.94,98.02211733882028,95.94563390600447,67.92305116559497,1.4926476389776582,1.2065344376154992,0.286113201362159,93.852,95.325,0.008138351983723258,0.011556778713252162
2015-06-01,"36,037,128","3,525,752,478",99.1,99.1,97.3,97.3,-1.80,"14,942",97.9,95.535,92.985,94.04,93.909,97.78141155921352,96.07462115305168,58.03773846885715,1.4149331229338458,1.2482141746791684,0.1667189482546773,93.909,95.535,-0.01816347124117046,0.011915387509829829
2015-06-02,"35,901,307","3,510,162,846",97.0,98.3,96.7,97.8,+0.50,"12,391",97.98,95.77,93.14,94.174,93.8805,97.78760770614235,96.23894294799912,59.788417664224326,1.3778071274814607,1.274132765239627,0.1036743622418336,93.8805,95.77,0.005138746145940454,0.011912604220683434
2015-06-03,"24,318,557","2,365,790,919",97.5,98.0,96.8,97.0,-0.80,"10,290",97.9,95.97,93.27666666666666,94.254,93.853,97.5250718040949,96.31142457199924,55.77864017864839,1.269200639563124,1.2731463401043264,-0.0039457005412024,93.853,95.97,-0.008179959100204415,0.011930416686670095
2015-06-04,"58,763,661","5,614,439,163",97.0,97.1,94.4,94.5,-2.50,"22,209",97.14,96.09,93.38833333333332,94.274,93.8055,96.51671453606328,96.13890794609452,45.50745678503949,0.9702160619682728,1.2125602844771155,-0.2423442225088428,93.8055,96.09,-0.02577319587628868,0.01294447923465277
2015-06-05,"42,210,183","3,981,756,910",94.0,95.4,93.5,94.3,-0.20,"15,613",96.18,96.17,93.50833333333334,94.294,93.7545,95.77780969070886,95.9637738559903,44.79677693850975,0.7089578765367861,1.11183980288905,-0.4028819263522638,93.7545,96.17,-0.002116402116402183,0.012712886769200701
2015-06-08,"30,900,192","2,926,560,889",94.7,95.4,93.8,94.9,+0.60,"12,744",95.7,96.255,93.635,94.304,93.699,95.48520646047258,95.8624620601817,47.44823451888758,0.5440523708393243,0.9982823164791048,-0.4542299456397805,93.699,96.255,0.006362672322375529,0.012509160508585356
2015-06-09,"28,293,611","2,657,562,632",94.9,95.0,93.1,93.2,-1.70,"12,540",94.78,96.28,93.73666666666668,94.28,93.62,94.7234709736484,95.60889424492628,41.383280439961695,0.2730403379328976,0.8532339207698635,-0.5801935828369659,93.62,96.28,-0.017913593256059013,0.012935560514549967
2015-06-10,"36,906,458","3,512,862,247",95.0,95.6,94.5,95.6,+2.40,"12,595",94.5,96.335,93.86333333333332,94.332,93.5605,95.0156473157656,95.60804717398092,50.92110333541795,0.249050393770517,0.7323972153699942,-0.4833468215994771,93.5605,96.335,0.025751072961373245,0.013605195885649082
2015-06-11,"37,788,739","3,602,137,890",96.3,96.7,94.5,95.8,+0.20,"13,961",94.76,96.44,94.005,94.368,93.502,95.2770982105104,95.62632839550656,51.62746966104572,0.2433710883011599,0.6345919899562273,-0.3912209016550674,93.502,96.44,0.0020920502092049986,0.013229780603357109
2015-06-12,"15,514,321","1,477,377,095",95.8,95.8,94.9,95.0,-0.80,"6,454",94.9,96.535,94.13333333333334,94.436,93.4345,95.18473214034026,95.56667807212496,48.61351382461072,0.1723303664855535,0.5421396652620926,-0.369809298776539,93.4345,96.535,-0.008350730688935215,0.013342817389881167
2015-06-15,"19,062,384","1,799,179,136",94.5,95.1,94.0,94.0,-1.00,"9,241",94.72,96.395,94.235,94.482,93.362,94.78982142689352,95.4174706366845,45.0714810928174,0.0349357227099744,0.4406988767516689,-0.4057631540416945,93.362,96.395,-0.010526315789473717,0.013346642605840899
2015-06-16,"23,270,696","2,192,647,188",94.9,94.9,93.6,94.8,+0.80,"8,559",95.04,96.215,94.29666666666668,94.514,93.29349999999998,94.79321428459568,95.3586639093812,48.315831546821286,-0.009290117543955,0.3507010778925442,-0.3599911954364992,93.29349999999998,96.215,0.008510638297872353,0.013427911230057713
2015-06-17,"26,416,295","2,493,995,347",95.0,95.0,93.9,94.4,-0.40,"9,822",94.8,96.06,94.32,94.53,93.2155,94.66214285639713,95.26736258467824,46.82655028987093,-0.0757429540101952,0.2654122715119963,-0.3411552255221916,93.2155,96.06,-0.00421940928270037,0.013454412349537514
2015-06-18,"25,733,930","2,433,827,978",94.6,95.0,94.0,94.6,+0.20,"8,447",94.56,95.94,94.33833333333334,94.54800000000002,93.13599999999998,94.64142857093142,95.20380424328032,47.69468628653092,-0.1109895586032934,0.1901319054889383,-0.3011214640922318,93.13599999999998,95.94,0.0021186440677964935,0.013315805869088725
2015-06-22,"39,619,718","3,831,081,444",95.5,97.3,95.5,97.2,+2.60,"16,259",95.0,95.975,94.40333333333334,94.632,93.072,95.4942857139543,95.39391812487268,57.42588957992371,0.0700678259303515,0.166119089577221,-0.0960512636468694,93.072,95.975,0.02748414376321362,0.0141412357909793
2015-06-23,"31,625,072","3,087,370,084",97.7,98.3,97.0,97.1,-0.10,"12,205",95.62,95.985,94.44833333333334,94.712,92.9975,96.02952380930287,95.55640211298004,56.98674661138453,0.203146200411922,0.1735245117441612,0.0296216886677607,92.9975,95.985,-0.0010288065843622185,0.014131644054203741
2015-06-24,"23,036,996","2,244,628,166",96.9,97.7,96.9,97.6,+0.50,"8,091",96.18,95.995,94.50166666666664,94.806,92.9755,96.55301587286858,95.7510304831724,58.68784991441751,0.3449808675936481,0.2078157829140586,0.1371650846795895,92.9755,95.995,0.005149330587023604,0.01408677418808686
2015-06-25,"77,040,097","7,635,548,061",98.8,99.7,98.4,99.0,+1.40,"29,996",97.1,96.075,94.60166666666666,94.91,92.9605,97.36867724857906,96.06045615144173,63.089550017806246,0.5638544003702748,0.2790235064053019,0.2848308939649729,92.9605,96.075,0.014344262295082011,0.013897336182234812
2015-06-26,"44,332,101","4,384,863,495",99.3,99.3,98.5,99.2,+0.20,"13,278",98.02,96.12,94.68833333333332,95.052,92.949,97.97911816571938,96.35946032749489,63.68482473769642,0.7448652377266569,0.3721918526695729,0.372673385057084,92.949,96.12,0.002020202020202033,0.013765528602556858
2015-06-29,"36,806,190","3,585,039,948",98.1,98.1,96.6,96.9,-2.30,"14,513",97.96,96.01,94.77666666666669,95.124,92.93099999999998,97.6194121104796,96.41094029630489,53.08248189733109,0.6947185691286677,0.4366971959613919,0.2580213731672758,92.93099999999998,96.01,-0.02318548387096775,0.014442881252299464
2015-06-30,"26,938,820","2,610,964,540",96.9,97.4,96.5,97.0,+0.10,"9,456",97.94,95.995,94.865,95.21800000000002,92.911,97.4129414069864,96.46704122046631,53.445380681120376,0.6554900559065402,0.4804557679504215,0.1750342879561186,92.911,95.995,0.0010319917440659854,0.012501106701019213
2015-07-01,"25,391,975","2,484,753,850",97.4,98.3,97.0,98.0,+1.00,"10,089",98.02,96.005,94.945,95.322,92.9015,97.6086276046576,96.61303729470762,57.02510810430643,0.697057573400258,0.5237761290403888,0.1732814443598691,92.9015,96.005,0.010309278350515427,0.012269437879536691
2015-07-02,"20,746,163","2,033,316,903",97.9,98.3,97.6,98.0, 0.00,"6,645",97.82,96.055,95.01833333333336,95.44,92.889,97.73908506977176,96.74512898092594,57.02510810430643,0.7216810406856524,0.5633571113694416,0.1583239293162108,92.889,96.055,0.0,0.012148992237345007
2015-07-03,"12,800,721","1,246,066,258",97.7,97.7,97.0,97.3,-0.70,"6,327",97.44,96.195,95.07833333333336,95.546,92.8655,97.59272337984784,96.79797383988536,53.67450756208537,0.6769081898045499,0.5860673270564632,0.0908408627480866,92.8655,96.195,-0.0071428571428571175,0.012185213765553576
2015-07-06,"23,085,985","2,225,851,983",96.3,97.3,95.9,96.3,-1.00,"8,648",97.32,96.295,95.13333333333334,95.60599999999998,92.842,97.16181558656524,96.75054775989628,49.224840676616346,0.5543436121648995,0.5797225840781506,-0.0253789719132511,92.842,96.295,-0.010277492291880796,0.012297848922435071
2015-07-07,"16,724,595","1,628,259,115",97.5,97.8,96.9,97.3,+1.00,"6,289",97.38,96.415,95.20333333333332,95.66,92.8285,97.20787705771016,96.80287654466808,53.3864058900383,0.5317720073228429,0.570132468727089,-0.038360461404246,92.8285,96.415,0.010384215991692702,0.012422419651370807
2015-07-08,"50,886,713","4,850,678,809",97.3,97.4,94.0,94.5,-2.80,"19,227",96.68,96.48,95.23,95.656,92.804,96.3052513718068,96.5835549689854,42.80696801426488,0.2846657983175475,0.5130391346451807,-0.2283733363276331,92.804,96.48,-0.02877697841726612,0.01345831689559404
2015-07-09,"42,804,900","3,977,903,672",91.5,94.3,91.5,93.4,-1.10,"19,170",95.76,96.37,95.22333333333334,95.652,92.766,95.3368342478712,96.28035925765346,39.49565267553735,7.072518441475495e-05,0.4104454527530275,-0.4103747275686127,92.766,96.37,-0.011640211640211562,0.013597970162205304
2015-07-13,"31,128,407","2,965,898,730",94.5,96.2,94.4,96.2,+2.80,"13,377",95.54,96.39,95.29166666666669,95.734,92.74949999999998,95.62455616524748,96.2727059950198,50.08093698629096,0.0004583946649034,0.3284480411354027,-0.3279896464704992,92.74949999999998,96.39,0.02997858672376874,0.014639883032384268
2015-07-14,"36,958,710","3,535,155,650",96.8,97.2,94.7,94.7,-1.50,"14,932",95.22,96.375,95.315,95.788,92.718,95.31637077683165,96.1229244716846,45.48953463942302,-0.1189012192140808,0.238978189065506,-0.3578794082795868,92.718,96.375,-0.015592515592515621,0.014790891279178226
2015-07-15,"23,337,769","2,221,229,951",95.9,96.0,94.6,95.7,+1.00,"10,106",94.9,96.46,95.37166666666668,95.84,92.6865,95.44424718455444,96.08264595057176,48.855904521835726,-0.1312895067920436,0.164924649893996,-0.2962141566860397,92.6865,96.46,0.010559662090813049,0.0145971981015124
2015-07-16,"17,443,384","1,673,028,310",96.5,96.5,95.3,96.0,+0.30,"7,386",95.2,96.52,95.425,95.898,92.6615,95.62949812303629,96.07477490766016,49.85637348680902,-0.1155676294609122,0.1088261940230144,-0.2243938234839266,92.6615,96.52,0.0031347962382444194,0.014575312077576645
2015-07-17,"19,974,668","1,908,646,515",96.0,96.1,95.1,95.1,-0.90,"8,149",95.54,96.555,95.475,95.94,92.6345,95.45299874869086,95.98193920216872,46.89277097773736,-0.1737277810737083,0.0523153990036698,-0.2260431800773782,92.6345,96.555,-0.009375000000000022,0.014598593416188566
2015-07-20,"15,708,003","1,499,989,072",95.9,96.1,94.9,95.1, 0.00,"6,875",95.32,96.58,95.52666666666666,96.0,92.6075,95.33533249912723,95.89794499243835,46.89277097773736,-0.2173150476526899,-0.001610690327602,-0.2157043573250878,92.6075,96.58,0.0,0.013799952525389125
2015-07-21,"15,810,908","1,513,555,268",95.8,96.3,95.1,96.3,+1.20,"7,637",95.64,96.535,95.57666666666664,96.072,92.5865,95.65688833275148,95.93623594553948,51.36341834950752,-0.1532615949991651,-0.0319408712619147,-0.1213207237372504,92.5865,96.535,0.012618296529968376,0.013972019023822337
2015-07-22,"28,949,465","2,750,387,594",95.0,95.8,94.7,94.8,-1.50,"11,907",95.46,96.42,95.58,96.104,92.5605,95.371258888501,95.82802299834523,46.13530638989478,-0.2209888147720562,-0.069750459963943,-0.1512383548081132,92.5605,96.42,-0.015576323987538943,0.014242040996722181
2015-07-23,"82,507,789","7,600,563,520",93.5,94.3,90.5,90.5,-4.30,"34,916",94.36,96.065,95.51,96.06,92.5275,93.74750592566734,95.32059223659807,35.104338243337914,-0.6145530033146684,-0.178710968634088,-0.4358420346805803,92.5275,96.065,-0.04535864978902948,0.016185435389213836
2015-07-24,"42,402,401","3,833,691,082",90.7,91.5,89.5,90.5, 0.00,"15,928",93.44,95.64,95.45833333333331,95.98,92.492,92.6650039504449,94.86148821406492,35.10433824333791,-0.9158975612518816,-0.3261482871576467,-0.5897492740942348,92.492,95.98,0.0,0.015389173921248096
2015-07-27,"26,314,107","2,377,556,457",90.4,91.1,90.0,90.1,-0.40,"10,562",92.44,95.185,95.425,95.90800000000002,92.4625,91.81000263362994,94.40801314605874,34.22158119091371,-1.1734649777411337,-0.4956116252743441,-0.6778533524667893,92.4625,95.90800000000002,-0.0044198895027625085,0.015379612094770637
2015-07-28,"27,776,104","2,508,598,179",90.1,91.0,90.0,90.0,-0.10,"11,953",91.18,94.84,95.39166666666668,95.846,92.4205,91.20666842241997,93.9882023702436,33.991450366586285,-1.3698671988909297,-0.6704627399976613,-0.6994044588932684,92.4205,95.846,-0.0011098779134294245,0.01533207737891213
2015-07-29,"50,764,049","4,535,532,089",90.0,91.5,87.5,91.5,+1.50,"22,001",90.52,94.565,95.365,95.74,92.39050000000002,91.30444561494664,93.7512307159347,40.45936293579711,-1.3884744411149228,-0.8140650802211136,-0.5744093608938092,92.39050000000002,95.74,0.016666666666666607,0.01559303152744481
2015-07-30,"29,245,290","2,667,853,099",91.5,92.1,90.5,90.9,-0.60,"9,739",90.6,94.21,95.32833333333332,95.59,92.3485,91.16963040996444,93.47968493346472,38.82076387455847,-1.4350929421039496,-0.9382706525976808,-0.4968222895062688,92.3485,95.59,-0.006557377049180246,0.015525993268668893
2015-07-31,"27,876,955","2,529,515,615",91.1,91.3,90.3,90.7,-0.20,"9,692",90.64,93.845,95.29,95.454,92.3095,91.0130869399763,93.21495303503951,38.26445924970333,-1.471217489122651,-1.044860019902675,-0.4263574692199761,92.3095,95.454,-0.002200220022002264,0.01551719457855558
2015-08-03,"35,313,856","3,153,226,088",91.0,91.0,88.3,89.2,-1.50,"13,580",90.46,93.44,95.24166666666666,95.298,92.2675,90.40872462665088,92.83257655551192,34.29504915210899,-1.6024123052869044,-1.156370476979521,-0.4460418283073835,92.2675,95.298,-0.016538037486218293,0.01575108845965431
2015-08-04,"32,607,334","2,908,040,828",89.2,90.3,88.1,89.5,+0.30,"14,198",90.36,93.1,95.18833333333332,95.158,92.2315,90.10581641776726,92.51518831212984,35.73102275877201,-1.6630075338453736,-1.2576978883526917,-0.4053096454926821,92.2315,95.158,0.0033632286995515237,0.01478902742237371
2015-08-05,"30,252,453","2,692,998,724",88.6,89.5,88.6,89.0,-0.50,"9,980",89.86,92.685,95.11833333333333,95.0,92.1885,89.73721094517818,92.18040847287938,34.382317824477326,-1.7314168150937943,-1.3524416737009122,-0.3789751413928823,92.1885,95.0,-0.005586592178770999,0.014795307748916032
2015-08-06,"31,805,977","2,817,623,284",89.0,89.6,88.1,88.5,-0.50,"12,057",89.38000000000001,92.385,95.04833333333332,94.822,92.152,89.32480729678545,91.8298933802242,33.0392844198257,-1.8051686244469067,-1.4429870638501112,-0.3621815605967955,92.152,94.822,-0.005617977528089901,0.014726445289626409
2015-08-07,"21,997,753","1,944,425,995",88.2,88.9,87.6,88.5, 0.00,"8,242",88.94000000000001,92.14,94.94833333333332,94.644,92.1145,89.0498715311903,91.51276067734572,33.039284419825705,-1.8423796588466812,-1.5228655828494253,-0.3195140759972561,92.1145,94.644,0.0,0.014367287875461465
2015-08-10,"22,352,101","1,975,040,389",88.5,89.2,87.8,88.5, 0.00,"9,145",88.8,91.755,94.86166666666666,94.448,92.0895,88.86658102079355,91.22583108902708,33.039284419825705,-1.850537823588993,-1.588400030997339,-0.2621377925916546,91.755,94.448,0.0,0.014344610285944612
2015-08-11,"37,973,943","3,386,727,039",90.0,90.5,88.4,88.5, 0.00,"14,797",88.6,91.445,94.785,94.236,92.071,88.7443873471957,90.96622812816734,33.0392844198257,-1.83584079797582,-1.637888184393035,-0.1979526135827847,91.445,94.236,0.0,0.013875323525948315
2015-08-12,"42,743,907","3,719,183,409",87.5,88.2,86.5,86.5,-2.00,"18,064",88.1,90.985,94.61333333333332,94.02,92.0585,87.9962582314638,90.54087306834188,27.301580013645303,-1.962948931207933,-1.702900333756015,-0.2600485974519182,90.985,94.02,-0.02259887005649719,0.014307033527397858
2015-08-13,"29,946,660","2,601,705,982",86.5,87.5,86.4,87.4,+0.90,"13,043",87.88,90.555,94.43,93.812,92.02949999999998,87.79750548764254,90.24174229992838,32.94492245394178,-1.968370415293407,-1.7559943500634931,-0.2123760652299138,90.555,93.812,0.010404624277456698,0.014310265830919254
2015-08-14,"37,359,791","3,315,900,319",88.1,89.4,88.1,88.7,+1.30,"17,604",87.92,90.235,94.28333333333332,93.646,92.0055,88.0983369917617,90.0949096999352,40.16960588438363,-1.846482741396912,-1.774092028330177,-0.0723907130667347,90.235,93.646,0.014874141876430214,0.01469566935378744
2015-08-17,"18,499,544","1,635,590,700",89.0,89.0,88.0,88.2,-0.50,"8,098",87.86,89.89,94.13666666666668,93.52,91.9765,88.13222466117446,89.91444210946517,38.45353675632117,-1.7698302021173618,-1.7732396630876142,0.0034094609702524,89.89,93.52,-0.005636978579481422,0.014684350107085159
2015-08-18,"18,300,636","1,622,453,875",89.0,89.3,88.2,88.3,+0.10,"7,490",87.82000000000001,89.49,94.0,93.4,91.943,88.18814977411631,89.76068571808753,39.01468442402566,-1.681628580720357,-1.7549174466141628,0.0732888658938057,89.49,93.4,0.0011337868480725266,0.014641428307007712
2015-08-19,"30,057,401","2,648,943,478",88.3,88.8,87.6,88.1,-0.20,"11,903",88.14,89.155,93.85333333333334,93.264,91.9175,88.15876651607755,89.60252517350777,38.26328477151289,-1.609315303777194,-1.7257970180467692,0.1164817142695751,89.155,93.264,-0.0022650056625141968,0.014429793838565888
2015-08-20,"27,616,200","2,419,306,775",87.7,88.4,87.1,87.4,-0.70,"12,642",88.14000000000001,89.0,93.68666666666668,93.148,91.8845,87.9058443440517,89.39276087126895,35.67362415764443,-1.5901602827672718,-1.69866967099087,0.1085093882235981,89.0,93.148,-0.007945516458569668,0.01363613955209493
2015-08-21,"46,004,256","3,963,365,613",86.3,87.2,85.5,85.5,-1.90,"18,783",87.5,88.75,93.48833333333332,92.946,91.8345,87.1038962293678,89.0220217406719,29.78177721247769,-1.7085982545370797,-1.7006553877001118,-0.0079428668369678,88.75,92.946,-0.021739130434782705,0.013989397179852241
2015-08-24,"88,531,178","7,213,060,618",83.0,84.9,77.9,81.6,-3.90,"37,966",86.17999999999999,88.325,93.21,92.662,91.7675,85.26926415291187,88.31516252727458,21.81671366322241,-2.093031443193908,-1.779130598798871,-0.313900844395037,88.325,92.662,-0.04561403508771933,0.014664699886246142
2015-08-25,"60,830,475","5,087,320,875",81.0,85.0,81.0,85.0,+3.40,"24,890",85.52000000000001,88.075,92.975,92.462,91.7165,85.17950943527458,87.99943276277224,37.50810121057532,-2.099148255466986,-1.8431341301324944,-0.2560141253344916,88.075,92.462,0.04166666666666674,0.016851010409587665
2015-08-26,"58,576,915","4,911,008,860",84.0,84.7,83.1,83.5,-1.50,"20,834",84.6,87.675,92.74500000000002,92.252,91.654,84.61967295684973,87.57091535679393,34.242865396257194,-2.199676831971928,-1.9144426705003807,-0.2852341614715468,87.675,92.252,-0.01764705882352946,0.0168288504387909
2015-08-27,"68,806,376","5,813,258,360",84.0,85.3,84.0,84.6,+1.10,"22,370",84.04,87.36,92.525,92.048,91.5865,84.61311530456649,87.28797103709928,38.47288274954606,-2.165621707216843,-1.9646784778436737,-0.2009432293731694,87.36,92.048,0.013173652694610682,0.017081696386240262
2015-08-28,"65,098,024","5,730,492,576",86.9,89.2,86.2,88.6,+4.00,"27,229",84.66,87.255,92.385,91.932,91.542,85.942076869711,87.41292617642316,50.853535418608494,-1.795172572924784,-1.930777296859896,0.1356047239351117,87.255,91.932,0.047281323877068626,0.019442890188569848
2015-08-31,"62,543,286","5,657,867,812",89.5,92.5,88.8,92.5,+3.90,"19,711",86.84,87.41999999999999,92.35166666666667,91.89,91.51349999999998,88.128051246474,87.89740939771619,59.426136837208624,-1.1733657289874202,-1.7792949832854006,0.6059292542979804,87.41999999999999,91.89,0.04401805869074504,0.021194643060593238
