Feature1,Feature2,Feature3,Feature4,Cluster
-0.049396366,-0.2235967,-0.52767307,0.20913081,3
0.024518438,-0.12468544,-0.31897444,0.38161144,3
-0.02335494,0.30570304,-0.104535185,0.34812576,1
-0.0895397,-0.25135165,-0.70051146,0.2584594,3
-0.026239522,-0.10282771,-0.26109338,0.36132905,3
0.077419184,0.22472148,-0.05425258,0.42376694,1
-0.08072044,-0.22449258,-0.6649052,0.22472385,3
0.092351936,-0.1732746,-0.36211967,0.42957237,3
0.069751956,0.21881758,-0.00017668307,0.4431876,1
-0.043720014,-0.23819223,-0.44599676,0.21647322,3
0.0032794178,-0.124323815,-0.31785607,0.3885597,3
0.030257106,0.2405983,-0.018164724,0.4268495,1
-0.039113417,-0.2541157,-0.4066365,0.23027179,3
0.0047850832,-0.13309772,-0.2792584,0.39417943,3
0.010785505,0.25548378,-0.03682749,0.40572745,1
-0.037425987,-0.27518743,-0.41286772,0.25587368,3
0.028244369,-0.14337084,-0.32534498,0.40446728,3
0.019217588,0.25500116,-0.024643168,0.39654037,1
-0.034474917,-0.26632965,-0.39043334,0.2427808,3
-0.044592485,-0.10168171,-0.26608807,0.36302587,3
0.09693576,0.18028371,-0.0425061,0.4677012,1
-0.040809013,-0.2572642,-0.4125359,0.23493862,3
-0.00015290827,-0.11744125,-0.31857756,0.37354052,3
0.034696378,0.21770059,-0.0055733025,0.4450317,1
-0.043389797,-0.22757138,-0.4391684,0.2061163,3
0.065518655,-0.12091425,-0.50006175,0.37466708,3
0.03905625,0.21191706,-0.011829346,0.44879347,1
-0.044817626,-0.26392123,-0.46283305,0.24624896,3
0.059502445,-0.073981985,-0.5688675,0.3107764,3
-0.015274785,0.23767252,-0.10218388,0.4182746,1
-0.045178734,-0.23226213,-0.46264207,0.21195643,3
-0.08401273,0.008637141,-0.44173205,0.23195447,3
-0.022079203,0.25033253,-0.08490872,0.3896691,1
-0.036755428,-0.21021926,-0.4140662,0.17938289,3
0.00026918203,0.0019990392,-0.61218977,0.2159711,3
-0.095793426,0.30098152,-0.25222635,0.32047415,1
-0.05053263,-0.2779154,-0.5421869,0.26764953,3
0.067683734,0.0033733845,-0.81326723,0.21221966,3
-0.06274586,0.30002937,-0.21732605,0.29314226,1
-0.042570442,-0.23971055,-0.47396022,0.21894108,3
0.1359052,-0.062152565,-0.62370825,0.23660149,3
0.0069944933,0.2427717,-0.12291317,0.3390756,1
-0.07975043,-0.23477896,-0.64362663,0.23121212,3
0.09783859,-0.06566056,-0.49880904,0.2398172,3
-0.06291122,0.29967788,-0.2173169,0.27342942,1
-0.037749905,-0.21864481,-0.40247178,0.1844446,3
-0.0050311685,-0.007712979,-0.4317795,0.18893664,3
-0.038589153,0.27672598,-0.11994826,0.27745995,1
-0.05367971,-0.1990034,-0.49758214,0.17729567,3
0.0649632,-0.08044939,-0.41195464,0.23145923,3
0.11639959,0.15734784,-0.1812912,0.39106214,1
-0.041540846,-0.28731436,-0.49030787,0.27164084,3
0.22803482,-0.16600701,-0.60624045,0.3312697,3
0.035468996,0.20743449,-0.07937163,0.3609713,1
-0.030322205,-0.27619648,-0.36024666,0.24692217,3
0.07660758,-0.11903849,-0.34540802,0.2803436,3
0.040994793,0.20667024,-0.07522989,0.3587255,1
-0.036748823,-0.28539696,-0.3759556,0.2618599,3
0.23201433,-0.18656763,-0.58988816,0.3613542,3
0.049062252,0.20368893,-0.046530455,0.35310256,1
-0.03167655,-0.28660014,-0.3640504,0.26047936,3
0.09632797,-0.13069198,-0.38460547,0.29754928,3
0.073758446,0.17994988,-0.0647441,0.37484282,1
-0.029141087,-0.33445603,-0.4500844,0.32433242,3
0.18743631,-0.20025983,-0.45256114,0.36815292,3
0.05306115,0.18693236,-0.05030404,0.36775845,1
-0.030508913,-0.32235613,-0.4087658,0.3076659,3
0.17523822,-0.17653792,-0.4414788,0.34975517,3
0.0034988374,0.20408951,-0.18639068,0.3420404,1
-0.02397731,-0.30639583,-0.35161096,0.2853193,3
0.19168058,-0.16097727,-0.58974665,0.3292017,3
-0.030745707,0.25950697,-0.26464698,0.22414663,1
-0.040399745,-0.29238588,-0.490659,0.27903596,3
0.14918089,-0.13169067,-0.5003116,0.29004452,3
0.045797475,0.20064335,-0.19533241,0.26839882,1
-0.031125482,-0.2993756,-0.3882212,0.2803639,3
0.12862751,-0.121573746,-0.4767871,0.27222657,3
-0.030917592,0.24744059,-0.15484242,0.22460802,1
-0.018742595,-0.2689697,-0.3671975,0.24130097,3
0.18149704,-0.1595469,-0.54924536,0.30109954,3
-0.02867341,0.2549571,-0.28256884,0.19208033,1
-0.035283484,-0.24292772,-0.42973545,0.21875884,3
0.1513722,-0.13230617,-0.52591825,0.26790202,3
-0.021407835,0.26357052,-0.2524093,0.15832536,1
-0.0381447,-0.24152423,-0.42605364,0.21543385,3
0.1430488,-0.095980436,-0.5940596,0.23630828,3
-0.044672243,0.29292214,-0.33610785,0.0916311,1
-0.08003939,-0.19188648,-0.6500336,0.1851303,3
0.2296808,-0.10651387,-0.83464,0.2334702,3
0.037162684,0.26267886,-0.33373487,0.08326756,1
-0.10119442,-0.17493095,-0.6910869,0.17614491,3
0.20216286,-0.13109463,-0.648333,0.23581882,3
0.16864812,0.22374032,-0.45919907,0.09503622,3
-0.121297926,-0.16335507,-0.7671522,0.18321855,3
0.2878708,-0.216172,-0.77917546,0.3360773,3
0.21051246,0.19243552,-0.3274336,0.13113618,1
-0.11801696,-0.2285821,-0.7507051,0.23377773,3
0.3218701,-0.23844254,-0.73684245,0.37296662,3
0.17761132,0.19463803,-0.22939329,0.11095774,1
-0.04932721,-0.22778042,-0.4836688,0.19978641,3
0.3358148,-0.2618929,-0.6950368,0.4021353,3
0.19195175,0.19071965,-0.2244016,0.10912177,1
-0.06367458,-0.21046142,-0.5330324,0.18684207,3
0.2838505,-0.22023103,-0.60555875,0.36319894,3
0.24856919,0.15068677,-0.118487984,0.15991175,1
-0.045343712,-0.24545103,-0.40824735,0.21026762,3
0.21705273,-0.24697942,-0.4031577,0.37198266,3
0.25219575,0.14776696,-0.11874748,0.15215005,1
-0.03924091,-0.23303318,-0.40796524,0.19432949,3
0.19157434,-0.2226892,-0.39756602,0.3539692,3
0.30076674,0.13537724,-0.1663835,0.15721524,1
-0.0365653,-0.23052661,-0.39515287,0.18907684,3
0.1967135,-0.20834914,-0.45167744,0.34013885,3
0.31005043,0.121382415,-0.2647196,0.13882697,3
-0.07509985,-0.21697249,-0.57478535,0.1974032,3
0.1984537,-0.21019873,-0.45995075,0.3348021,3
0.3338532,0.120428964,-0.38832337,0.10494007,3
-0.053277772,-0.20543772,-0.46379304,0.17029881,3
0.22310925,-0.21058603,-0.51568514,0.33757058,3
0.32142356,0.11924748,-0.3033693,0.10031791,3
-0.05159516,-0.2336782,-0.44086134,0.19940718,3
0.33725598,-0.29603904,-0.65605086,0.44495198,3
0.3973392,0.093045235,-0.4720816,0.106726155,3
-0.044229217,-0.27505288,-0.43013293,0.24548154,3
0.3097599,-0.29235774,-0.6096001,0.44469458,3
0.37901387,0.10163577,-0.39798203,0.084516756,3
-0.039924696,-0.29218757,-0.44857758,0.26698363,3
0.43580395,-0.34828943,-0.86558574,0.5323325,3
0.34064856,0.10176647,-0.37004966,0.06584467,3
-0.024004973,-0.2763761,-0.35506153,0.23674221,3
0.3764312,-0.3316683,-0.76196945,0.51740384,3
0.42210755,0.023243066,-0.31682587,0.11950344,3
-0.035641056,-0.29688758,-0.38888767,0.2682079,3
0.36742452,-0.35800683,-0.6396685,0.5457611,3
0.3327324,-0.010582171,-0.2836632,0.10792209,3
-0.02833201,-0.32602316,-0.37217554,0.3014217,3
0.23282653,-0.3115712,-0.452958,0.4880292,3
0.3846638,-0.10818493,-0.2603929,0.22260258,3
-0.021949422,-0.31578627,-0.3514613,0.28663608,3
0.29117876,-0.32923767,-0.5874299,0.52271044,3
0.80045885,-0.21728599,-0.500762,0.40493408,3
-0.020064436,-0.33152,-0.42305017,0.3106926,3
0.23576829,-0.31887093,-0.4617933,0.50618666,3
0.74207187,-0.21738659,-0.4502967,0.409388,3
-0.022947405,-0.31294647,-0.42726707,0.28876498,3
0.24235865,-0.31021127,-0.5314529,0.5106489,3
0.71491194,-0.212741,-0.263398,0.43756956,3
-0.022870693,-0.28578752,-0.41585457,0.25706428,3
0.22126445,-0.322192,-0.47837573,0.5163051,3
0.5650202,-0.1602316,-0.25330296,0.3475009,3
-0.027748812,-0.2708118,-0.4468804,0.24021474,3
0.1579938,-0.25984606,-0.48431253,0.46334732,3
0.5380355,-0.15493126,-0.22786212,0.33622822,3
-0.023167104,-0.2585583,-0.40775996,0.22139381,3
0.17468145,-0.2300459,-0.662872,0.43345764,3
0.56933177,-0.17437005,-0.21484758,0.36662605,3
-0.023371872,-0.31503293,-0.3852333,0.28655067,3
0.207546,-0.2706843,-0.56039435,0.4584611,3
0.5085856,-0.16789562,-0.340159,0.32274517,3
-0.019769643,-0.31755763,-0.4008884,0.29124922,3
0.13519591,-0.24863626,-0.44241798,0.43750712,3
0.58004105,-0.20422296,-0.28988716,0.36645046,3
-0.01533613,-0.32734448,-0.37315905,0.30230936,3
0.14801118,-0.24142991,-0.46347982,0.43790653,3
0.4197351,-0.13240418,-0.3162905,0.26822048,3
-0.010218445,-0.3055244,-0.3662015,0.27515158,3
0.09749628,-0.23420161,-0.37796018,0.42371786,3
0.4248413,-0.13118525,-0.39953256,0.25071028,3
-0.029905248,-0.2889479,-0.4960683,0.26503032,3
0.18738744,-0.24282871,-0.63762337,0.44274262,3
0.49089783,-0.20475699,-0.30438322,0.30540714,3
-0.01845827,-0.3251134,-0.40654886,0.30019987,3
0.31512672,-0.33442605,-0.6860993,0.54104805,3
0.5187298,-0.21401478,-0.3154808,0.3274802,3
-0.029491547,-0.37339878,-0.5676196,0.37039614,3
0.36969963,-0.38634536,-0.812792,0.61803514,3
0.43333924,-0.2081789,-0.24811874,0.3135599,3
-0.0023560077,-0.35417286,-0.32137948,0.33202162,3
0.17647198,-0.31603763,-0.41866344,0.53819436,3
0.5483794,-0.23705487,-0.32873255,0.36464927,3
-0.005750358,-0.34525257,-0.4189989,0.3285023,3
0.37109557,-0.41791725,-0.7693618,0.6689402,3
0.4984699,-0.23970012,-0.3045822,0.3597952,3
-0.0077087134,-0.37606314,-0.44671667,0.36521423,3
0.4199775,-0.45826823,-0.99656916,0.7458663,3
0.44203258,-0.19616257,-0.30153716,0.3096087,3
-0.019693453,-0.3102821,-0.5091152,0.29532957,3
0.33350527,-0.4429007,-0.72310513,0.72702414,3
0.37700465,-0.16955967,-0.3501301,0.26969126,3
-0.053525813,-0.2918512,-0.63121367,0.2847274,3
0.18221328,-0.31536138,-0.84670305,0.6042837,3
0.36593568,-0.17083867,-0.31141597,0.25950986,3
-0.029177234,-0.27968445,-0.50232935,0.25544685,3
0.054544397,-0.22969827,-0.64074564,0.49823126,3
0.36602554,-0.16212001,-0.36723918,0.254281,3
-0.016343363,-0.33015198,-0.4711644,0.3109027,3
0.19318819,-0.30892083,-0.567234,0.5650649,3
0.36186677,-0.19380797,-0.32810903,0.26808596,3
-0.00814008,-0.33107227,-0.42282322,0.31119144,3
0.12436529,-0.29431388,-0.5504409,0.5666926,3
0.35915008,-0.21382943,-0.29967248,0.28862748,3
-0.009437788,-0.32718897,-0.38530755,0.30452466,3
-0.0010111332,-0.23990132,-0.39792678,0.51827604,3
0.34894305,-0.19104855,-0.31591284,0.27010092,3
-0.020981543,-0.32967046,-0.4850794,0.3128762,3
0.055174388,-0.2727914,-0.40306008,0.5516484,3
0.31592417,-0.16686389,-0.30753976,0.2371215,3
-0.0016376302,-0.28974402,-0.37134725,0.2591954,3
-0.035946246,-0.21152204,-0.44628668,0.49773616,3
0.32176772,-0.21075872,-0.29957607,0.26368767,3
-0.010094073,-0.30062234,-0.3763163,0.27257138,3
0.027884275,-0.23804034,-0.4704377,0.5120698,3
0.26607567,-0.17426234,-0.27933067,0.22617172,3
-0.010556471,-0.30190623,-0.37770885,0.27239174,3
-0.027437758,-0.21783604,-0.37333095,0.50019777,3
0.41871166,-0.25300574,-0.34713313,0.32030365,3
-0.027413148,-0.30767775,-0.4741444,0.2856786,3
-0.028468356,-0.21856476,-0.37557933,0.505184,3
0.42309776,-0.26036698,-0.31678575,0.3411386,3
-0.017884139,-0.30584207,-0.4337085,0.28204867,3
0.025759093,-0.18154328,-0.7513595,0.4774408,3
0.49470484,-0.30782127,-0.32650644,0.40889594,3
-0.021927163,-0.3325507,-0.46277016,0.31361622,3
0.03623701,-0.21163623,-0.49076968,0.4766989,3
0.3622201,-0.27634603,-0.25092447,0.37408677,3
-0.012844175,-0.33479616,-0.39301842,0.31290156,3
0.05270181,-0.23166835,-0.4920202,0.50447696,3
0.36902368,-0.25881124,-0.2927891,0.3588304,3
-0.017442726,-0.34184426,-0.4741453,0.32599774,3
0.10282523,-0.25914803,-0.59275514,0.54232913,3
0.29393438,-0.2581509,-0.23860624,0.3479778,3
-0.012930259,-0.3292528,-0.37786388,0.30687574,3
0.044866867,-0.23707435,-0.52294403,0.5317714,3
0.5488247,-0.34603265,-0.37200642,0.47546685,3
-0.008221298,-0.35125226,-0.37543017,0.3325027,3
-0.039820537,-0.20590869,-0.35693297,0.5032776,3
0.40874913,-0.29144108,-0.31266037,0.42036468,3
0.0047654063,-0.33410326,-0.32087684,0.30615377,3
0.033537783,-0.23815392,-0.46211165,0.5336577,3
0.39488772,-0.30363613,-0.30487996,0.4266847,3
-0.005001582,-0.3446885,-0.34209102,0.32317877,3
-0.05326684,-0.17187992,-0.4591769,0.47554225,3
0.32534143,-0.24271406,-0.31413493,0.3733048,3
0.0067658573,-0.29857007,-0.34009293,0.26640272,3
-0.05420249,-0.16938758,-0.38984308,0.46049562,3
0.2754382,-0.27315965,-0.26166126,0.37305042,3
0.013024375,-0.31483537,-0.29439119,0.2801378,3
-0.02384102,-0.19201963,-0.37383258,0.4802329,3
0.44422352,-0.33364123,-0.37602586,0.47403598,3
-0.0075825453,-0.360929,-0.43130094,0.34684685,3
0.121521376,-0.2649462,-0.58593476,0.56375456,3
0.51413924,-0.39214548,-0.5017646,0.560633,3
-0.0062770396,-0.34921438,-0.3991139,0.33322465,3
0.00091248006,-0.20716593,-0.47494733,0.51418775,3
0.45894408,-0.39108837,-0.43320152,0.5747738,3
0.003271319,-0.35294396,-0.3115074,0.33080968,3
-0.04929825,-0.18690291,-0.35413104,0.49109513,3
0.3642074,-0.36066186,-0.3217898,0.5575339,3
-0.005443424,-0.35744965,-0.3764876,0.3420293,3
-0.025216017,-0.15810521,-0.549531,0.46476412,3
0.36399245,-0.3732083,-0.35310343,0.5890105,3
-0.037616327,-0.40636295,-0.6289124,0.4193627,3
-0.0022993013,-0.15582763,-0.5590458,0.4549751,3
0.35228482,-0.3805834,-0.30788758,0.60901487,3
0.0012825504,-0.40219828,-0.4052164,0.39744788,3
0.00010590255,-0.13891159,-0.59476745,0.4284141,3
0.46492922,-0.45392424,-0.4718699,0.71096784,3
0.005326368,-0.40070853,-0.3575762,0.3954379,3
-0.025847562,-0.13416971,-0.46538603,0.4173786,3
0.30245665,-0.39059782,-0.35571343,0.6715434,3
0.005709715,-0.40102905,-0.3433885,0.39625502,3
-0.0067307577,-0.1600649,-0.4071501,0.43912184,3
0.101882406,-0.27327195,-0.35882854,0.5650681,3
0.0049889535,-0.3874179,-0.39407536,0.38197485,3
-0.06976251,-0.09004739,-0.5123938,0.3790185,3
0.107650615,-0.28793386,-0.25662056,0.5782573,3
-0.00021843612,-0.41944993,-0.45100564,0.42191404,3
0.0058729127,-0.15002987,-0.40730458,0.42047578,3
0.0022668988,-0.24136336,-0.19726217,0.5398501,3
0.007355787,-0.412134,-0.31472325,0.41221237,3
-0.112469025,-0.09451012,-0.25729406,0.37733382,3
-0.0162604,-0.23633875,-0.18502675,0.53754264,3
0.012101196,-0.38326466,-0.2854688,0.37813255,3
-0.11126843,-0.095539644,-0.26186728,0.37439546,3
-0.060554147,-0.19042356,-0.24735557,0.49189964,3
0.01428695,-0.36656842,-0.28708625,0.35539526,3
-0.0631869,-0.11527364,-0.31984308,0.38769603,3
-0.082877755,-0.12343189,-0.37551022,0.4129753,3
-0.009727173,-0.3183227,-0.43544883,0.3069089,3
-0.06207172,-0.08849271,-0.41289657,0.35824677,3
-0.044546016,-0.16770326,-0.21333821,0.47127375,3
0.0041712895,-0.33452183,-0.32459924,0.31584406,3
-0.0032080188,-0.12076631,-0.41629276,0.38061595,3
-0.087400965,-0.16869505,-0.18517223,0.48069143,3
-0.0049890056,-0.4069381,-0.48610646,0.4108506,3
0.0046248734,-0.15180764,-0.33480752,0.4135143,3
-0.101329416,-0.13629438,-0.1987912,0.44907,3
0.010369718,-0.39568254,-0.35826474,0.39375213,3
-0.076039046,-0.10517934,-0.30322862,0.37289843,3
-0.108397305,-0.12634127,-0.19405036,0.43716663,3
0.0058649033,-0.37386292,-0.37732506,0.37014997,3
-0.027627911,-0.09358977,-0.4627655,0.35782316,3
-0.11277044,-0.122350544,-0.18392235,0.42989856,3
0.0046675876,-0.37795067,-0.34804958,0.3730327,3
0.027982138,-0.12366864,-0.4575621,0.37358823,3
-0.1165321,-0.090887085,-0.2249181,0.39048597,3
-0.014153503,-0.33380258,-0.46141982,0.32799256,3
-0.036255322,-0.101824135,-0.3462119,0.35165957,3
-0.12318791,-0.062441397,-0.2439127,0.34882945,3
0.011756621,-0.29641086,-0.32224166,0.272207,3
-0.0462304,-0.07589736,-0.40577644,0.3263221,3
-0.12895009,-0.05284489,-0.23701175,0.33185154,3
-0.0114662275,-0.322115,-0.4269283,0.31324655,3
-0.008160599,-0.055761293,-0.583587,0.30118477,3
-0.12884526,-0.025413506,-0.28750688,0.28046983,3
-0.014592651,-0.30046567,-0.41205952,0.28813866,3
-0.04664773,-0.035595797,-0.44750237,0.26176387,3
-0.08645533,-0.047252808,-0.24143773,0.28898358,3
-0.01970616,-0.28502035,-0.4349823,0.2709183,3
0.008637942,-0.029344615,-0.634078,0.24959294,3
-0.09448893,-0.040974535,-0.2408809,0.2779708,3
-0.013205927,-0.2506181,-0.40163356,0.22706114,3
0.00040025264,-0.028275292,-0.52302665,0.23264211,3
-0.05914867,-0.08662915,-0.18109812,0.31873855,3
-0.017334495,-0.30493903,-0.36338764,0.28647384,3
0.022055887,-0.06935085,-0.4007618,0.26131022,3
-0.03551675,-0.116019905,-0.17746401,0.34528503,3
-0.018868797,-0.3068576,-0.4031316,0.29300267,3
0.004295692,-0.069538474,-0.36768794,0.26246572,3
-0.00054802746,-0.13458984,-0.21150546,0.35942715,3
-0.02181656,-0.3380807,-0.43879712,0.32840782,3
0.04955656,-0.07807305,-0.47584444,0.26821977,3
0.17026523,-0.2281767,-0.27327517,0.45919085,3
-0.027673442,-0.3881158,-0.56061524,0.3965626,3
0.07032918,-0.12736683,-0.41508883,0.3156426,3
-0.006252274,-0.16161971,-0.17552924,0.40408233,3
-0.008976705,-0.35059363,-0.35229975,0.34316096,3
-0.03646713,-0.1057118,-0.25767505,0.29360607,3
-0.00048696995,-0.17300878,-0.14227921,0.41648638,3
-0.008912932,-0.3553194,-0.3235367,0.3461287,3
-0.038261876,-0.07188967,-0.29434618,0.26279977,3
-0.024963643,-0.12940112,-0.20336786,0.36865705,3
-0.010602336,-0.3331681,-0.39852476,0.32695514,3
0.003058225,-0.03928091,-0.51774126,0.22890691,3
-0.023564272,-0.14935657,-0.13493124,0.39259142,3
-0.008717872,-0.35515806,-0.3817244,0.3502136,3
0.12625605,-0.091410905,-0.60558003,0.25444642,3
-0.024792377,-0.15309618,-0.15079734,0.39763567,3
-0.008496165,-0.34574562,-0.3329953,0.3378388,3
0.010801308,-0.040914416,-0.43033546,0.20153452,3
-0.026836738,-0.12014498,-0.20504473,0.35841128,3
-0.013643663,-0.28685516,-0.40180218,0.27666512,3
0.050474167,-0.07609146,-0.46016335,0.2233631,3
-0.024736833,-0.15163304,-0.120274544,0.40327936,3
-0.007984392,-0.30820343,-0.33427814,0.29020467,3
-0.02083749,-0.062295698,-0.3209833,0.20527892,3
-0.03642329,-0.14205658,-0.15432456,0.39083564,3
-0.00959184,-0.312227,-0.34465814,0.2968257,3
0.09594894,-0.13838291,-0.42372257,0.27755696,3
-0.046649594,-0.14389049,-0.12706995,0.39699602,3
-0.0055348724,-0.29319435,-0.34340286,0.27397096,3
0.046382792,-0.11250687,-0.3500368,0.2583959,3
-0.048346467,-0.088937506,-0.25396138,0.3371958,3
-0.011519823,-0.24803586,-0.3888895,0.22617611,3
0.07116743,-0.085280925,-0.45360416,0.23379499,3
-0.043033533,-0.11139275,-0.14317279,0.35459012,3
-0.0017121136,-0.25438905,-0.33169055,0.22261617,3
0.008746453,-0.07651791,-0.34237912,0.20733033,3
-0.055510975,-0.07530813,-0.22208987,0.3114294,3
-0.004211046,-0.248624,-0.34018898,0.21745273,3
0.009501092,-0.042846687,-0.4092176,0.1791012,3
-0.05569084,-0.07877546,-0.17353246,0.3113345,3
-0.010221887,-0.25733703,-0.3464939,0.22819592,3
0.07003907,-0.11428732,-0.39066517,0.22337286,3
0.136188,-0.19308314,-0.23386759,0.43249017,3
-0.02161995,-0.34609085,-0.4528523,0.34010306,3
0.17145017,-0.21263532,-0.4258918,0.33461806,3
-0.012648597,-0.14134766,-0.1667071,0.39225993,3
-0.00744012,-0.30739236,-0.32515004,0.28825063,3
0.11726903,-0.1866696,-0.3417738,0.3141267,3
0.06641594,-0.17453016,-0.20924315,0.42964122,3
-0.015854895,-0.3166362,-0.33488363,0.30105162,3
0.25920036,-0.2691717,-0.5264443,0.42347834,3
-0.050218478,-0.13957635,-0.12608069,0.40289637,3
0.008286178,-0.3024259,-0.2678386,0.27940732,3
0.13583076,-0.2380982,-0.32317862,0.38257834,3
-0.065321945,-0.13110347,-0.12097188,0.39517206,3
0.0022426397,-0.31448323,-0.27361384,0.29388005,3
0.09769211,-0.22232637,-0.2884013,0.3698949,3
-0.060933366,-0.13655272,-0.11541298,0.40527755,3
-0.0018914789,-0.3219001,-0.29050857,0.30136687,3
0.12237065,-0.21988885,-0.37848967,0.37132552,3
-0.055282123,-0.1432801,-0.115811214,0.41427258,3
-0.007481344,-0.3246886,-0.30938303,0.307908,3
0.08520729,-0.22054337,-0.28680116,0.3665571,3
-0.031704042,-0.14724037,-0.15067965,0.42120758,3
-0.017145865,-0.32578447,-0.34129912,0.31365988,3
0.088922895,-0.22218458,-0.31145853,0.37268332,3
-0.0838631,-0.10550015,-0.14639653,0.3777622,3
0.008006908,-0.2980392,-0.2817895,0.2725895,3
0.0494745,-0.19009455,-0.2889341,0.3427433,3
-0.072296716,-0.1305019,-0.10654158,0.40698835,1
-0.003347531,-0.31796238,-0.29584295,0.29826835,3
0.11910737,-0.2425282,-0.32922238,0.39348263,3
-0.0585846,-0.13693988,-0.12452673,0.42052403,3
-0.018779926,-0.3214934,-0.34927082,0.310838,3
0.12079526,-0.24253723,-0.36434337,0.40233496,3
-0.08232206,-0.13174552,-0.11234162,0.41725433,1
-0.010551516,-0.32644564,-0.32167035,0.31313482,3
0.09154341,-0.24291675,-0.3155077,0.40174434,3
0.019282863,-0.16760457,-0.19154932,0.4532831,3
-0.011437755,-0.31139186,-0.3362801,0.29732886,3
0.12312221,-0.2328948,-0.42317724,0.39808783,3
-0.06603472,-0.15150821,-0.10430048,0.44801626,3
-0.010184731,-0.3122459,-0.3266794,0.29564586,3
0.08619676,-0.16537055,-0.46121746,0.34075162,3
0.16098815,-0.2460319,-0.312507,0.55353594,3
-0.024738353,-0.35498774,-0.48453814,0.35577708,3
0.075423546,-0.1956006,-0.40259862,0.34617826,3
0.036768004,-0.20061955,-0.21740629,0.5239744,3
-0.012774296,-0.34705535,-0.40093055,0.3439807,3
0.07835608,-0.21371728,-0.35919893,0.36610326,3
0.015743345,-0.2028567,-0.1590065,0.5276236,3
-0.014274031,-0.3679638,-0.45115918,0.3700968,3
0.08259869,-0.19891313,-0.40536132,0.3569614,3
0.009102955,-0.16336778,-0.3503732,0.49496824,3
-0.01238345,-0.38338748,-0.45869124,0.38908237,3
0.1204169,-0.22031347,-0.49734038,0.3716666,3
-0.110497475,-0.09269193,-0.19778296,0.41510096,3
-0.01599276,-0.2822148,-0.37983954,0.2714543,3
0.070609935,-0.13486739,-0.47816592,0.3087266,3
0.11490268,-0.21421704,-0.29981804,0.5321607,3
-0.024298754,-0.29696104,-0.40761358,0.28842697,3
0.10743303,-0.17602418,-0.49097037,0.32705006,3
0.045224294,-0.19474292,-0.29117376,0.5386093,3
-0.02318699,-0.33823594,-0.46508616,0.33694932,3
0.06007535,-0.16001698,-0.4098667,0.3109974,3
0.29405287,-0.3494498,-0.43025035,0.7128915,3
